"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Access to Financial Tech Stack","access_to_tech_stack_status","enumeration","","onboarding_logistics","true","[{""label"":""In Progress"",""value"":""In Progress"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Complete"",""value"":""Complete"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3); Sales view (11); Controlling pipeline stage field (1)"
"ACH Activation Status","ach_activation_status","enumeration","","onboarding_logistics","true","[{""label"":""Not Activated at Deal Won"",""value"":""Not Activated at Deal Won"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""In Progress - Pending"",""value"":""In Progress - Pending"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Activated"",""value"":""Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (1); Sales view (2); Properties v3 card (1)"
"Catchup Bookkeeping SOW Status","catchup_bookkeeping_sow_status","enumeration","","onboarding_logistics","true","[{""label"":""Not Required"",""value"":""Not Required"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""In Queue"",""value"":""In Queue"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""In Progress"",""value"":""In Progress"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Ready for Draft"",""value"":""Ready for Draft"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Sent"",""value"":""Sent"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Completed (Signed)"",""value"":""Completed (Signed)"",""displayOrder"":5,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3); Sales view (11); Controlling pipeline stage field (1)"
"Dashboard Status","dashboard_ready_for_creation","enumeration","When the dashboard is ready for creation.","onboarding_logistics","true","[{""label"":""Awaiting QBO Access"",""value"":""Awaiting QBO Access"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Awaiting Zeni Email Address"",""value"":""Awaiting Zeni Email Address"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Ready for Creation"",""value"":""Ready for Creation"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Created"",""value"":""Created"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Ready for Review"",""value"":""Ready for Meeting"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Ready for Training"",""value"":""Ready for Training"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Training Scheduled"",""value"":""Training Scheduled"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Training Complete"",""value"":""Training Complete"",""displayOrder"":7,""hidden"":false,""readOnly"":false},{""label"":""Live"",""value"":""Live"",""displayOrder"":8,""hidden"":false,""readOnly"":false},{""label"":"""",""value"":"""",""displayOrder"":9,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (4); Report (3); Sales view (12); Properties v3 card (1); Controlling pipeline stage field (2)"
"Dashboard Training Date","dashboard_training_held_date","date","","onboarding_logistics","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Calculated property (1); Automation platform flow (5); Report (4); Sales view (8); Properties v3 card (1)"
"Days to Close","days_to_close","number","","onboarding_logistics","false","","true","false","true","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (1)"
"Go Live Date","go_live_date","date","Anticipated Date of ""Go Live"" ","onboarding_logistics","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Onboarding Call Date","onboarding_call_held_date","date","","onboarding_logistics","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Calculated property (3); Automation platform flow (4); Report (4); Sales view (10); Properties v3 card (1)"
"Onboarding Status","onboarding_status","enumeration","","onboarding_logistics","true","[{""label"":""In Queue"",""value"":""0%"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""In Progress"",""value"":""50%"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""At Risk"",""value"":""Blocked"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Complete"",""value"":""100%"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Churned"",""value"":""Churned"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Feedback survey (2); Automation platform flow (6); Report (3); Pipeline board view (1); Sales view (13); Properties v3 card (1); Controlling pipeline stage field (1)"
"Onboarding Team Assigned","onboarding_team_assigned","enumeration","","onboarding_logistics","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (11); Controlling pipeline stage field (1)"
"SwagUp Shipment Status","swagup_shipment_status","enumeration","","onboarding_logistics","true","[{""label"":""In Queue"",""value"":""In Queue"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""In Progress"",""value"":""In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Complete"",""value"":""Complete"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (4); Report (1); Sales view (11); Properties v3 card (1); Controlling pipeline stage field (1)"
"Time Between Onboarding Call and Dashboard Creation","time_between_onboarding_call_and_dashboard_creation","number","","onboarding_logistics","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"Time from Kickoff Call to Dashboard Training Date","time_from_kickoff_call_to_dashboard_training_date","number","","onboarding_logistics","false","","true","false","true","false","false","false","Kelvin Tanjuakio",""
"Time from Onboarding Call Date to Complete Date","time_from_onboarding_call_date_to_complete_date","number","","onboarding_logistics","false","","true","false","true","false","false","false","Kelvin Tanjuakio","Report (22)"
"Zeni Email Created","zeni_email_created","enumeration","","onboarding_logistics","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Properties v3 card (1); Controlling pipeline stage field (1)"
"Account Executive","account_executive","enumeration","The Account Executive that won the deal.","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (1); Sales view (2); Properties v3 card (1)"
"AP Preparer","ap_preparer","enumeration","Optional Resource ","onboarding_team","false","","false","false","false","true","false","false","Chaitanya Mohan","Sales view (2)"
"Approver (Controller)","approver","enumeration","Also known as the Controller.","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (12); Report (8); Sales view (16); Properties v3 card (3)"
"Onboarding Accountant","onboarding_accountant","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Report (3); Sales view (15)"
"Onboarding Specialist","onboarding_specialist","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (11); Report (7); Pipeline board view (1); Sales view (15); Properties v3 card (1)"
"Preparer","preparer","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (3); Sales view (12); Properties v3 card (1)"
"Reviewer","reviewer","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (4); Report (3); Sales view (12)"
"Team Lead","team_lead","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (1); Properties v3 card (1)"
"Business Model","business_model","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1)"
"Company Owner","company_owner","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Date of Incorporation","date_of_incorporation","date","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Did you have any accountants/bookkeepers in the past? If so, who?","did_you_have_any_accountants_bookkeepers_in_the_past__if_so__who_","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Do you require catchup bookkeeping?","do_they_need_catchup_bookkeeping_","enumeration","","pre-onboarding_requirements","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Unsure"",""value"":""Unsure"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Finance Management Process","finance_management_process","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1)"
"Has the customer used one of our competitors? If so, who?","has_the_client_used_one_of_our_competitors__if_so__who_","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Have they files taxes for this fiscal year?","have_they_files_taxes_for_this_fiscal_year_","enumeration","At time of onboarding.","pre-onboarding_requirements","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Have you previously worked with accountants or bookkeepers? If so, who?","have_you_previously_worked_with_accountants_or_bookkeepers__if_so__who_","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Industry","industry","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1)"
"Known Barriers to Close","known_barriers_to_close","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (6)"
"Known Goals","known_goals","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Pipeline board view (1); Sales view (6)"
"Latest Status","latest_status","string","Latest briefing on the status of this Onboarding Ticket","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (8)"
"Legal Company Name","legal_company_name","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Level of financial competency and comfortability","level_of_financial_competency_and_comfortability","enumeration","","pre-onboarding_requirements","true","[{""label"":""(1) Low"",""value"":""(1) Low"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""(2) Medium"",""value"":""(2) Medium"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""(3) High"",""value"":""(3) High"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio",""
"$ of Monthly Expenses Processed","monthly_expenses","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (1)"
"Number of Employees","number_of_employees","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Other Financial Tools","other_financial_tools","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Customer Pain Points / Purchase Motive","pain_points","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2)"
"How many rounds of funding have you raised?","regarding_investments__how_many_rounds_of_funding_have_you_raised_","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Shipping Address","shipping_address","string","For swag bag.","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (5); Report (1); Properties v3 card (1)"
"State of Incorporation","state_of_incorporation","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Form (1)"
"Taxes filed for (year)","taxes_filed_for__year_","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Incorporation Type","type_of_incorporation","enumeration","","pre-onboarding_requirements","true","[{""label"":""C Corporation"",""value"":""C Corporation"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""S Corporation"",""value"":""S Corporation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Limited Liability Company"",""value"":""Limited Liability Company"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Sole Proprietorship"",""value"":""Sole Proprietorship"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Limited Partnership"",""value"":""Limited Partnership"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Non-profit"",""value"":""Non-profit"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Other"",""value"":""Other"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1)"
"Zeni Email","zeni_email","string","","pre-onboarding_requirements","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (11); Properties v3 card (1)"
"Accounting Software","accounting_software","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Accounts Payable Systems","accounts_payable_systems","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Bank(s)","bank_s_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Contract Billing Date","contract_billing_date","date","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (3); Sales view (1)"
"Contract Start Date","contract_start_date","date","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (3); Sales view (5)"
"Credit Card(s)","credit_card_s_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Do you work with any contractors? If so, what software is used to pay them?","do_you_work_with_any_contractors__if_so__what_software_is_used_to_pay_them_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1)"
"Equity Management Tool","equity_management_tool","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Incorporation Type (new)","incorporation_type__new_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"$ of Monthly Expenses Processed (single line)","of_monthly_expenses_processed__single_line_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (6)"
"Payment Processor(s)","payment_processor_s_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Payroll Provider","payroll_provider","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (6)"
"Primary Contact (email)","primary_contact__email_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (6)"
"Primary Contact (name)","primary_contact__name_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (6)"
"Revenue Management Tool","revenue_management__crm_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1)"
"T-Shirt Size","t_shirt_size","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (5); Properties v3 card (1)"
"Feature Categories","feature_categories","enumeration","","product_features","true","[{""label"":""Cards"",""value"":""Cards"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Navigation Menu"",""value"":""Navigation Menu"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Reports"",""value"":""Reports"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Insights"",""value"":""Insights"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Dashboard (General)"",""value"":""Dashboard (General)"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Bills"",""value"":""Bills"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Reimbursements"",""value"":""Reimbursements"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Other"",""value"":""Other"",""displayOrder"":7,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (2); Dependent conditional field (1)"
"Feature Description","feature_description","string","","product_features","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Dependent conditional field (1)"
"Product Priorities","product_priorities","enumeration","Urgency of building.","product_features","true","[{""label"":""P0"",""value"":""P0"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""P1"",""value"":""P1"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""P2"",""value"":""P2"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""P3"",""value"":""P3"",""displayOrder"":3,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Closed","closed","enumeration","","revops","false","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Pipeline object tag (2)"
"Controller Link Format","controller_link_format","string","","revops","false","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Email (1)"
"CSM Link Format","csm_link_formatt","string","","revops","false","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Email (1)"
"Support Category","hs_ticket_category","enumeration","Main reason customer reached out for help","revops","true","[{""label"":""Technology"",""value"":""Technology"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Lead Gen & Lists"",""value"":""Lead Gen & Lists"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Reporting"",""value"":""Reporting"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Process/Automation"",""value"":""Process/Automation"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Data Quality/Management"",""value"":""Data Quality/Management"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""User Permissions/Governance"",""value"":""User Permissions/Governance"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Training/Enablement"",""value"":""Training/Enablement"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Other"",""value"":""Other"",""displayOrder"":7,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","true","HubSpot","Form (1); Automation platform flow (8); Report (1); Sales view (3); Properties v3 card (1)"
"Portal Link","portal_link","string","","revops","false","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1)"
"Requested Delivery Date","requested_delivery_date","date","","revops","true","","false","false","false","false","false","false","Brandon Dith-Berry","Form (1); Automation platform flow (6); Sales view (3); Properties v3 card (1)"
"Requestor","requestor","enumeration","","revops","false","","false","false","false","true","false","false","Brandon Dith-Berry","Automation platform flow (1); Sales view (3); Properties v3 card (1)"
"Requestor Email","requestor_email","string","","revops","false","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Hours Estimated","time_estimate__hours_","number","","revops","true","","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (2)"
"Annual Report","annual_report","date","","tax","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Federal Deadline","federal_deadline","date","","tax","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Filed TR","filed_tr","enumeration","","tax","true","[{""label"":""2022"",""value"":""2022"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""2021"",""value"":""2021"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""2020"",""value"":""2020"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""2019"",""value"":""2019"",""displayOrder"":3,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Franchise Tax","franchise_tax","enumeration","","tax","true","[{""label"":""NA"",""value"":""NA"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Checking"",""value"":""Checking"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Opted Out"",""value"":""Opted Out"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Prepping"",""value"":""Prepping"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Filed"",""value"":""Filed"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":"""",""value"":"""",""displayOrder"":5,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"1099","n1099","enumeration","","tax","true","[{""label"":""Checking"",""value"":""Checking"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Opted Out"",""value"":""Opted Out"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Prep WP"",""value"":""Prep WP"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Client Review"",""value"":""Client Review"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""W9/8 Collection"",""value"":""W9/8 Collection"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Client Approval"",""value"":""Client Approval"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Sent to AP"",""value"":""Sent to AP"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Filed"",""value"":""Filed"",""displayOrder"":7,""hidden"":false,""readOnly"":false},{""label"":"""",""value"":"""",""displayOrder"":8,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Subsidiary","subsidiary","enumeration","","tax","true","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""US"",""value"":""US"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Foreign"",""value"":""Foreign"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Tax Entity","tax_entity","enumeration","","tax","true","[{""label"":""C Corp"",""value"":""C Corp"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""S Corp"",""value"":""S Corp"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Nonprofit"",""value"":""Nonprofit"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""C LLC"",""value"":""C LLC"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""S LLC"",""value"":""S LLC"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""SM LLC"",""value"":""SM LLC"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Partnership"",""value"":""Partnership"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Sole Proprieter"",""value"":""Sole Proprieter"",""displayOrder"":7,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Tax Plan","tax_plan","enumeration","The current Tax Plan for the customer.","tax","true","[{""label"":""Checking"",""value"":""Checking"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Opted Out"",""value"":""Opted Out"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Basic"",""value"":""Basic"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Pro"",""value"":""Pro"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Plus"",""value"":""Plus"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (1); Sales view (1)"
"Tax R&D Credit (YE)","tax_r_d_credit__ye_","enumeration","","tax","true","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Checking"",""value"":""Checking"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Sent Quote"",""value"":""Sent Quote"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Preparing"",""value"":""Preparing"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Client Review"",""value"":""Client Review"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Approved"",""value"":""Approved"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":"""",""value"":"""",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"Customer Champion","client_champion","string","","team_structure","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"Today's Date","today_s_date","date","Today's Date (Dynamic)","ticket_activity","true","","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (2)"
"Validated","validated","enumeration","Was this ticket checked? Y/N","ticket_activity","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan",""
"Cancelled Reason","cancelled_reason","enumeration","","ticketinformation","true","[{""label"":""Churned Prior to Implementation Call"",""value"":""Churned Prior to Implementation Call"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Churned During Implementation"",""value"":""Churned During Implementation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Churned During Repricing"",""value"":""Churned During Repricing"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (1); Controlling pipeline stage field (1)"
"Close date","closed_date","datetime","The date the ticket was closed","ticketinformation","false","","false","true","false","false","false","true","HubSpot","Calculated property (2); Feedback survey (2); Automation platform flow (4); Report (24); Custom view (8); Sales view (7)"
"Ticket description","content","string","Description of the ticket","ticketinformation","true","","false","true","false","false","false","true","HubSpot","Form (5); Automation platform flow (8); Object requirement (1); Email (2); Report (2); Pipeline board view (1); Sales view (9); Dependent conditional field (1); Properties v3 card (1)"
"Create date","createdate","datetime","The date the ticket was created","ticketinformation","false","","false","true","false","false","false","true","HubSpot","Calculated property (1); Rollup property (2); Automation platform flow (7); Object requirement (1); Email (2); Report (56); Sales view (23); Properties v3 card (1); Association v3 card (1)"
"Delivery Date","delivery_date","date","","ticketinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (6); Pipeline object tag (1); Properties v3 card (1)"
"Assigned Teams","hs_assigned_team_ids","enumeration","The target main teams or the user's main team assigned to the ticket by automatic assignment.","ticketinformation","false","","true","true","false","true","false","true","HubSpot","Custom view (1)"
"Created by user ID","hs_created_by_user_id","number","The user that created this object. This value is automatically set by HubSpot and may not be modified.","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Last CES survey comment","hs_feedback_last_ces_follow_up","string","Last CES survey comment that this contact gave for this ticket","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
